Nuwash,Matthew Vondrak & Jake Lane & Walker Drewett & ,2016,1-10 employees,Self-funded,Horizontal,Personal On-Demand Services,Consumer,Startup,www.nuwashcarwash.com,https://www.linkedin.com/company/nuwash-car-wash/about/,"701 Brazos St, Austin, Texas US"
Oasis Collections,Parker Stanberry & ,2009,51-200 employees,Acquired,"Entertainment, Hospitality, Travel",Marketplace,B2B SaaS,Medium,oasiscollections.com,https://oasiscollections.com/jobs,"Austin, TX"
Octopus Deploy,Daniel Shaver & Paul Stovell & ,2012,51-200 employees,VC-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://octopus.com/company/careers/,https://www.linkedin.com/company/octopus-deploy/about/,"Austin, TX"
OJO Labs,Kyle Day & Karen Starns & John Berkowitz & ,2015,201-500 employees,VC-funded,Real Estate,Marketplace,B2B SaaS,Medium,https://ojo.com/careers/,https://www.linkedin.com/company/ojo-labs/about/,"1007 S Congress, Building 9, Suite 400, Austin, TX 78704"
OK Roger,Rajeev Bector & ,2015,1-10 employees,Other,Horizontal,Automation,B2B SaaS,Startup,https://www.okroger.ai/careers/,https://www.linkedin.com/company/ok-roger/about/,"119 Nueces St, Austin, TX 78701"
Omaiven Health,Ani Bagepalli & Jerold McDonald & ,2017,1-10 employees,Angel or Seed Funding,Healthcare,Communications,B2B SaaS,Startup,omaivenhealth.com,https://www.linkedin.com/company/omaiven-health/about/,"1 South Lamar, Austin, Texas 78704, US"
One Stop Wellness,Romy Antoine & ,2017,11-50 employees,Angel or Seed Funding,Horizontal,HR and Recruiting,B2B SaaS,Small,onestopwellness.com,https://www.linkedin.com/company/one-stop-wellness-inc/about/,"Austin, TX"
Onebrief,Rafa Pereira & Grant Demaree & ,2019,1-10 employees,Self-funded,Government,Communications,B2G,Startup,onebrief.com,https://www.linkedin.com/company/onebrief/about/,"Austin, TX"
One|Seventeen Media,Amy Looper & Beth Carls & ,2008,1-10 employees,Other,Healthcare,On-Demand Services,B2B SaaS,Startup,oneseventeenmedia.com,https://www.linkedin.com/company/oneseventeen-media/about/,"Austin, TX"
Onit,John Gilman & Neil Wu Becker & Eric Elfman & ,2011,501-1000 employees,Private Equity funding,Legal,Business Mgt and ERP,B2B SaaS,Large,https://www.onit.com/about/careers/,https://www.linkedin.com/company/onit/about/,"9390 Research Blvd., Suite 440, Austin, TX 78759"
Ontic Technologies,Amy Sullivan & Mat Thompson & Lukas Quanstrom & ,2017,11-50 employees,VC-funded,Horizontal,Cybersecurity,B2B SaaS,Small,https://ontic.co/careers/,https://www.linkedin.com/company/ontic-technologies/about/,"1005 W 38th Street, 300, Austin, Texas 78705, US"
OpenLending,Ross Jessup & Chris Silk & John Flynn & ,2000,51-200 employees,Public,Automotive,Accounting and Finance,B2B SaaS,Medium,https://www.openlending.com/company,https://www.linkedin.com/company/open-lending-inc./about/,"1501 S. Mopac Expy., Suite 450, Austin, Texas 78746"
OpenStack,Mark Collier & Chris Kemp & Jesse Andrews & ,2012,11-50 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,https://www.openstack.org/community/jobs/?_ga=2.58877037.170101717.1588871930-1428184843.1588871930/,https://www.linkedin.com/company/openstack/about/,"Austin, TX"
OpenText,Brian Sweeney & Lou Blatt & Mark J. Barrenechea & ,1991,"10,001+ employees",Public,Legal,Document Management,B2B SaaS,Large,https://www.opentext.com/about/careers/,https://www.linkedin.com/company/opentext/about/,"1301 S Mopac Expressway, Suite 150, Austin, TX 78746"
Opslock,Joe Meadows & Joe Meadows & ,2018,11-50 employees,Angel or Seed Funding,Horizontal,Compliance,B2B SaaS,Small,www.opslock.com,https://www.linkedin.com/company/opslock/about/,"701 Brazos St, Austin, Texas 78701"
Optelos,Neil Inman & David Tran & ,2016,1-10 employees,Self-funded,Horizontal,Compliance,B2B SaaS,Startup,optelos.com,https://www.linkedin.com/company/optelos/about/,"20200 Algreg St, Pflugerville, TX 78660"
Optii Solutions,Erika Chee & Katherine Grass & ,2006,11-50 employees,VC-funded,"Entertainment, Hospitality, Travel",Business Mgt and ERP,B2B SaaS,Small,optiisolutions.com,https://www.linkedin.com/company/optii-solutions/about/,"6101 W Courtyard Dr, Austin, Texas 78730"
Optimizely,Kris McKee & Carl Tsukahara & Jay Larson & ,2009,201-500 employees,Acquired,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://www.optimizely.com/careers/,https://www.linkedin.com/company/optimizely/about/,"3300 N Interstate Hwy 35, 7th Floor, Austin, TX 78705"
Optimiziely,Kris McKee & Kirsten Allegri Williams & Alex Atzberger & ,2009,1001-5000 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Large,https://www.optimizely.com/careers/,https://www.linkedin.com/company/optimizely/about/,"600 Congress Avenue, 14th Floor, Austin, TX 78701"
Optizmo Technologies,Tom Wozniak & Khris Thayer & ,2008,1-10 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Startup,https://www.optizmo.com/about/careers/,https://www.linkedin.com/company/optizmo-technologies-llc/about/,"Austin, TX"
Oracle,Jennifer Olson & Ariel Kelman & Larry Ellison & ,1977,"10,001+ employees",Public,Horizontal,Business Mgt and ERP,B2B SaaS,Large,https://www.oracle.com/corporate/careers/index.html,https://www.linkedin.com/company/oracle/about/,"2300 Oracle Way, Austin, TX 78741"
Orca by Trifectix,Joe Senner & Timothy Wall & ,2014,11-50 employees,Angel or Seed Funding,Horizontal,IT Mgt,B2B SaaS,Small,www.orcaconfig.com,https://www.linkedin.com/company/trifectix/about/,"502 W. 30th #5, Austin, TX 78705"
Orchard,Michael Boswell & Phil DeGisi & Court Cunningham & ,2017,201-500 employees,VC-funded,Horizontal,Personal Real Estate,Consumer,Medium,https://orchard.com/careers/,https://www.linkedin.com/company/orchardhomes/about/,"600 Congress Ave, 14th Floor, Austin, Texas 78701, US"
Orchard & Grove,,2017,1-10 employees,Acquired,Horizontal,Personal Real Estate,Consumer,Startup,orchardandgrove.com,https://www.linkedin.com/company/orchard-grove-inc/about/,"2407 S. Congress Ave., Suite E, #686, Austin, Texas 78704, US"
Ordoro,"Kristen Tan & Meagan Daugherty & Jagath Narayan, Naruby Schlenker, Sangram Kadam & ",2010,11-50 employees,Angel or Seed Funding,Horizontal,Ecommerce,B2B SaaS,Small,https://www.ordoro.com/jobs/,https://www.linkedin.com/company/ordoro-inc/about/,"815 Brazos St., Suite 900, Austin, Tx 78701, US"
Orum,Toni Tiffany & Jason Dorfman & ,2018,11-50 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Small,https://apply.workable.com/orum/,https://www.linkedin.com/company/orumhq/about/,"Austin, TX"
Osano,Scott Hertel & Arlo Gilbert & ,2018,1-10 employees,VC-funded,Horizontal,Compliance,B2B SaaS,Startup,https://www.osano.com/company/careers/,https://www.linkedin.com/company/osano/about/,"3800 N Lamar Blvd., Ste 200, Austin, TX 78756"
OsmosisAI,,2017,11-50 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Small,osmosisai.com,https://www.linkedin.com/company/osmosisai/about/,"4201 W Parmer Lane, Bldg C, Ste 247, Austin, Texas 78727"
OutboundEngine,John Eckman & Mark Pickren & ,2012,201-500 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.outboundengine.com/careers/,https://www.linkedin.com/company/outboundengine/about/,"1601 South Mopac Expressway, Austin, TX 78746"
Outdoorsy,Andrew Cunningham & Jennifer Young & Jeff Cavins & ,2015,51-200 employees,VC-funded,Horizontal,Personal On-Demand Services,Consumer,Medium,https://www.outdoorsy.com/jobs/,https://www.linkedin.com/company/outdoorsy/about/,"1300 Guadalupe, Ste. 100, Austin, TX 78701, US"
Outranking,Natalie Luneva & Pankil Shah & ,2020,1-10 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Startup,www.outranking.io,https://www.linkedin.com/company/outranking-io/about/,"Austin, TX"
Oveit,Mike Mihai Dragan & Andrei Stefan & ,2015,1-10 employees,Angel or Seed Funding,Horizontal,Payments,Fintech,Startup,www.oveit.com,https://www.linkedin.com/company/oveit/about/,"8121 Bee Cave Road, Suite 200, Austin, Texas 78746"
Owlchemy,Vanessa Marie & Andrew Eiche & Devin Reimer & ,2010,11-50 employees,Acquired,Horizontal,Games and Entertainment,Consumer,Small,https://owlchemylabs.com/jobs/,https://www.linkedin.com/company/owlchemy-labs-llc/about/,"Austin, TX"
Owner Insite,Kyle C. & Phil Burke & Steve Harper & ,2003,11-50 employees,Self-funded,Construction,Practice Management,B2B SaaS,Small,owner-insite.com,https://www.linkedin.com/company/owner-insite-llc/about/,"16333 Great Oaks Dr, Suite 201, Round Rock, Texas 78681, US"
OwnLocal,Landon Marales & Lloyd Armbrust & ,2010,11-50 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Small,https://www.ownlocal.com/jobs/,https://www.linkedin.com/company/ownlocal/about/,"205 W 9th St, Austin, TX 78701"
Pani,Jody Goehring & ,2018,1-10 employees,Self-funded,Horizontal,Personal Finance,Consumer,Startup,getpani.com,https://www.linkedin.com/company/panisystems/about/,"3307 Northland Dr, #115, Austin, Texas 78731, US"
Parasanti,"Max Adams & Travis Clovis & James Hancock, & ",2019,11-50 employees,Angel or Seed Funding,Horizontal,AI and Machine Learning,B2B SaaS,Small,www.Parasanti.com,https://www.linkedin.com/company/parasanti/about/,"701 Brazos Street, Austin, TX 78701"
Partake.,Brian Thornton & Justin Day & Nick van der Meulen & ,2018,1-10 employees,Self-funded,Horizontal,Payments,Fintech,Startup,partakefans.com,https://www.linkedin.com/company/partakefans/about/,"Austin, TX"
Paybook,Gerardo Trevino & ,2011,11-50 employees,Angel or Seed Funding,Horizontal,Accounting and Finance,B2B SaaS,Small,www.paybook.com,https://www.linkedin.com/company/paybook/about/,"Austin, TX"
Paychex,Mike Jeffrey & Maureen Lally & Joel Adelman & ,1971,"10,001+ employees",Public,Horizontal,HR and Recruiting,B2B SaaS,Large,https://www.paychex.com/careers/,https://www.linkedin.com/company/paychex/about/,"3420 Executive Center Dr, Austin, TX 78731, US"
PaymentApproved,Thomson Varghese & Christina Boothe & Jason Montoya & ,2012,11-50 employees,Self-funded,Horizontal,Payments,Fintech,Small,https://paymentapproved.com/careers/,https://www.linkedin.com/company/payment-approved/about/,"600 Congress Ave, 14th Floor. Austin, Texas 78701"
Peddle,Janell Torres & Robert Bari & Tim Yarosh & ,2012,11-50 employees,Self-funded,Horizontal,Personal On-Demand Services,Consumer,Small,https://peddle.bamboohr.com/jobs/,https://www.linkedin.com/company/peddle/about/,"111 West 6th St. Suite 300, Austin, TX 78701, US"
Peeple,Chris Chuter & ,2014,1-10 employees,Angel or Seed Funding,Horizontal,Personal Real Estate,Consumer,Startup,Startup,peeple.io,"Austin, TX"
Pelion,Charlene Marini & Himagiri Mukkamala & ,1990,201-500 employees,Self-funded,Horizontal,IT Mgt,B2B SaaS,Medium,https://pelion.com/careers/,https://www.linkedin.com/company/pelioniot/about/,"5707 Southwest Pkwy Bldg 1 Suite 100, Austin, TX 78735"
PenPal Schools,Miguel David Vazquez & Joe Troyen & ,2012,1-10 employees,Angel or Seed Funding,Horizontal,Personal eLearning,Consumer,Startup,https://apply.workable.com/penpal-schools/,https://www.linkedin.com/company/penpal-schools/about/,"411 W Monroe St, Austin, TX 78704, US"
Pensa Systems,Jason Reneau & Richard Schwartz & ,2016,11-50 employees,VC-funded,Retail,Automation,B2B SaaS,Small,www.pensasystems.com,https://www.linkedin.com/company/pensa-systems/about/,"4704 East Cesar Chavez Street, Building B, Suite 6, Austin, Texas 78702"
People Pattern,Steve Blackmon & Ken Cho & ,2013,11-50 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Small,https://peoplepattern.com/careers/,https://www.linkedin.com/company/people-pattern/about/,"301 Chicon St., Suite D, Austin, Texas 78701"
PeopleAdmin,Courtney Prato & Rishi Rana & ,2000,201-500 employees,Acquired,Education,HR and Recruiting,B2B SaaS,Medium,www.peopleadmin.com,https://www.linkedin.com/company/peopleadmin/about/,"805 Las Cimas Parkway, Suite 400, Austin, Texas 78746, US"
PerfectQuote,,2017,1-10 employees,Angel or Seed Funding,Financial Services,Sales and Marketing,B2B SaaS,Startup,www.perfectquote.io,https://www.linkedin.com/showcase/perfectquote/about/,"Austin, TX"
Periscope Holdings,Brittany Parker & Brian Utley & ,2001,51-200 employees,Self-funded,Government,Accounting and Finance,B2G,Medium,https://www.periscopeholdings.com/who-we-are/careers/,https://www.linkedin.com/company/periscope-holdings/about/,"5000 Plaza on the Lk, Austin, Texas 78746, US"
Personify,Kathryn Marshall & Phil Dolan & Scott Collison & ,1996,51-200 employees,Acquired,Non-Profit,Business Mgt and ERP,B2B SaaS,Medium,https://personifycorp.com/about-us/careers/,https://www.linkedin.com/company/personify-corp/about/,"6500 Riverplace Blvd., Austin, TX 78730, US"
Petal Technology,James Glazer & Dan Schmitz & ,2017,1-10 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Startup,petal.tech,https://www.linkedin.com/company/petal-technology/about/,"Austin, TX"
PHDWin by TRC Consultants,David Pacinda & ,1986,11-50 employees,Self-funded,"Energy, Gas, Oil, Utilities",Analytics and BI,B2B SaaS,Small,https://www.phdwin.com/about-us/careers/,https://www.linkedin.com/company/trc-consultants-lc/about/,"5806 Mesa Drive, Suite 215, Austin, TX 78731, US"
Phunware,Randall Crowder & Jeff Friedman & Alan Knitowski & ,2009,201-500 employees,Public,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://www.phunware.com/company/careers/,https://www.linkedin.com/company/phunware/about/,"7800 Shoal Creek Blvd., Suite 230 South, Austin, TX 78757, US"
Pickey,,2020,1-10 employees,Self-funded,"Entertainment, Hospitality, Travel",On-Demand Services,B2B SaaS,Startup,pickey.io,https://www.linkedin.com/company/thepickeyapp/about/,"Austin, TX"
Picktime,,2017,11-50 employees,Self-funded,Horizontal,Communications,B2B SaaS,Small,www.picktime.com,https://www.linkedin.com/company/picktime/about/,"Austin, TX"
Ping Identity,Aaron LaPoint & Kevin Sellers & Andre Durand & ,2002,1001-5000 employees,Public,Horizontal,Cybersecurity,B2B SaaS,Large,https://www.pingidentity.com/en/company/careers.html/,https://www.linkedin.com/company/ping-identity/about/,"13785 Research Boulevard, Suite 350, Austin, TX 78750"
Pingboard,Robert Eanes & Bill Boebel & ,2013,11-50 employees,Angel or Seed Funding,Horizontal,HR and Recruiting,B2B SaaS,Small,https://pingboard.com/careers/,https://www.linkedin.com/company/pingboard/about/,"4303 Russel Dr., Austin, TX 78704, US"
Pinpoint,Kristi Bjornaas & Jeff Haynie & ,2016,11-50 employees,VC-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Small,pinpoint.com,https://www.linkedin.com/company/pinpoint-software/about/,"11801 Domain Blvd, 3rd Floor, Austin, TX 78758"
PipeSearch,Briggs Thompson & ,2016,1-10 employees,Self-funded,Horizontal,Marketplace,B2B SaaS,Startup,www.pipesearch.com,https://www.linkedin.com/company/pipesearch-inc/about/,"Austin, TX"
Place Technology,Kabe Vanderbaan & Brandon Metcalf & ,2018,11-50 employees,Angel or Seed Funding,Horizontal,Business Mgt and ERP,B2B SaaS,Small,https://www.placetechnology.com/careers/,https://www.linkedin.com/company/place-technology/about/,"3700 Thompson St., Suite 200, Austin, TX 78702"
PLAN Systems,Drew O'Meara & Brandon Wallace & ,2018,1-10 employees,Self-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Startup,plan-systems.org,https://www.linkedin.com/company/plan-systems/about/,"Austin, TX"
Planoly,Christina Wells & Teresa Day & Christina Martinez & ,2015,11-50 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Small,https://pages.planoly.com/careers/,https://www.linkedin.com/company/planoly/about/,"3636 Executive Center Drive, Suite 150, Austin, TX 78731, US"
Planview,Jeff Bolke & Cameron van Orman & Gregory Gilmore & ,1989,501-1000 employees,Acquired,Horizontal,Business Mgt and ERP,B2B SaaS,Large,https://www.planview.com/company/careers/,https://www.linkedin.com/company/planview/about/,"12301 Research Boulevard, Research Park Plaza V, Suite 101, Austin, TX 78759, US"
PlayStudios,Paul Mathews & David Pascal & Andrew Pascal & ,2011,201-500 employees,Private Equity funding,Horizontal,Games and Entertainment,Consumer,Medium,https://www.playstudios.com/careers/,https://www.linkedin.com/company/playstudios/about/,"720 Brazos Suite 1000, Austin, TX 78701, US"
Plivo,Jeffrey Gleason & Jonathan Dampier & Venky B. & ,2011,51-200 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.plivo.com/careers/,https://www.linkedin.com/company/plivo-inc/about/,"106 E 6th St, Ste. 220, Austin, Texas - 78701"
Ploto,Benjamin T. Durham & Justin Brinson & ,2019,1-10 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Startup,plo.to,https://www.linkedin.com/company/ploto-inc/about/,"Austin, TX"
Plum,Jason Putnam & Jenny Cotie Kangas & Caitlin Macgregor & ,2012,11-50 employees,Angel or Seed Funding,Horizontal,HR and Recruiting,B2B SaaS,Small,https://www.plum.io/careers,https://www.linkedin.com/company/plum-io/about/,"Austin, TX"
Polydyne (Supplyframe),Pedro Murillo & ,1993,11-50 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Small,https://supplyframe.com/careers/,https://www.linkedin.com/company/polydyne-software-inc./about/,"9390 Research Blvd #400, Austin, TX 78759"
PopUp Tech (PopUp Play),Bryan Thomas & ,2015,1-10 employees,Other,Horizontal,Personal On-Demand Services,Consumer,Startup,www.popuptech.io,https://www.linkedin.com/company/popup-play/about/,"Austin, TX"
PotentiaMetrics,Robert Palmer & ,2014,11-50 employees,VC-funded,Healthcare,Analytics and BI,B2B SaaS,Small,https://www.potentiametrics.com/careers/,https://www.linkedin.com/company/potentia-metrics/about/,"901 S. Mopac Expressway, Bldg. 1, Ste. 300, Austin, TX 78746"
"Pragma Systems, Inc.",Andrew Tull & Quamrul Mina & ,1995,11-50 employees,Self-funded,Government,IT Mgt,B2G,Small,www.pragmasys.com,https://www.linkedin.com/company/pragma-systems-inc./about/,"13809 Research Boulevard, Suite 675, Austin, Texas 78750, US"
Prefinery,Justin Britten & ,2007,1-10 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Startup,www.prefinery.com,https://www.linkedin.com/company/prefinery/about/,"1108 Lavaca St Ste 110-318, Austin, Texas 78701, US"
PreFix,Jason Stiles & Jennifer Koen & James Bilodeau & ,2014,1-10 employees,Angel or Seed Funding,Real Estate,On-Demand Services,B2B SaaS,Startup,www.prefixinc.com,https://www.linkedin.com/company/prefixinc/about/,"611 S Congress Ave, 240, Austin, Texas 78704, US"
